City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
912,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
913,Basco,PH,2020-03-02 20:15:34,20.45,121.97,74.32,82,49,25.5
914,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
915,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
916,Tuktoyaktuk,CA,2020-03-02 20:12:51,69.45,-133.04,-40.0,65,5,4.7
917,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
918,Ancud,CL,2020-03-02 20:15:35,-41.87,-73.82,68.0,64,100,8.05
919,Castro,BR,2020-03-02 20:11:26,-24.79,-50.01,63.09,94,89,6.62
920,Butaritari,KI,2020-03-02 20:12:39,3.07,172.79,82.58,78,100,22.59
921,Ilebo,CD,2020-03-02 20:15:36,-4.32,20.58,73.49,90,42,1.72
922,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
923,Kapaa,US,2020-03-02 20:11:54,22.08,-159.32,77.0,61,40,3.36
924,Port Elizabeth,ZA,2020-03-02 20:12:40,-33.92,25.57,68.0,94,75,3.36
925,Bethel,US,2020-03-02 20:09:25,41.37,-73.41,59.0,37,1,10.29
926,Manta,EC,2020-03-02 20:15:37,-0.95,-80.73,82.4,74,40,6.93
927,Abu Samrah,SY,2020-03-02 20:15:37,35.3,37.18,47.59,85,0,6.87
928,Suluq,LY,2020-03-02 20:15:37,31.67,20.25,63.59,35,0,10.78
929,Mahebourg,MU,2020-03-02 20:13:34,-20.41,57.7,80.6,94,75,10.29
930,Kapaa,US,2020-03-02 20:11:54,22.08,-159.32,77.0,61,40,3.36
931,Airai,TL,2020-03-02 20:13:17,-8.93,125.41,68.07,88,100,4.18
932,Leningradskiy,RU,2020-03-02 20:15:38,69.38,178.42,-1.97,85,98,31.07
933,Qinhuangdao,CN,2020-03-02 20:15:38,39.93,119.59,30.13,96,100,6.73
934,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
935,Butaritari,KI,2020-03-02 20:12:39,3.07,172.79,82.58,78,100,22.59
936,Farso,DK,2020-03-02 20:15:39,56.77,9.34,41.0,86,79,4.7
937,Manggar,ID,2020-03-02 20:15:39,-2.88,108.27,81.27,84,100,12.33
938,Havoysund,NO,2020-03-02 20:15:39,71.0,24.66,28.4,92,75,20.8
939,Puerto Escondido,MX,2020-03-02 20:15:39,15.85,-97.07,86.0,79,5,11.41
940,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
941,Kahului,US,2020-03-02 20:11:27,20.89,-156.47,73.4,78,20,14.99
942,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
943,Arraial Do Cabo,BR,2020-03-02 20:12:25,-22.97,-42.03,71.6,94,90,9.17
944,Medea,DZ,2020-03-02 20:15:40,36.26,2.75,53.6,93,75,25.28
945,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
946,Barranca,PE,2020-03-02 20:15:41,-10.75,-77.77,74.03,87,7,13.22
947,Plettenberg Bay,ZA,2020-03-02 20:15:41,-34.05,23.37,66.15,92,0,3.11
948,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
949,Omboue,GA,2020-03-02 20:15:41,-1.57,9.26,77.81,95,100,3.2
950,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
951,East London,ZA,2020-03-02 20:13:27,-33.02,27.91,72.52,82,18,2.62
952,Tuktoyaktuk,CA,2020-03-02 20:12:51,69.45,-133.04,-40.0,65,5,4.7
953,Kruisfontein,ZA,2020-03-02 20:13:02,-34.0,24.73,63.64,96,0,0.51
954,Bengkulu,ID,2020-03-02 20:13:48,-3.8,102.27,74.75,90,100,3.76
955,Dingle,PH,2020-03-02 20:12:53,11.0,122.67,71.35,91,85,10.16
956,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
957,Kaffrine,SN,2020-03-02 20:15:43,14.11,-15.55,86.14,7,0,9.35
958,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
959,Kapaa,US,2020-03-02 20:11:54,22.08,-159.32,77.0,61,40,3.36
960,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
961,Mount Isa,AU,2020-03-02 20:12:27,-20.73,139.5,78.8,74,40,4.7
962,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
963,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
964,Harpalpur,IN,2020-03-02 20:15:45,25.29,79.33,69.57,48,0,6.4
965,Hithadhoo,MV,2020-03-02 20:13:05,-0.6,73.08,83.41,71,85,7.0
966,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
967,Ilulissat,GL,2020-03-02 20:12:47,69.22,-51.1,-16.6,51,20,3.36
968,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
969,Richards Bay,ZA,2020-03-02 20:15:45,-28.78,32.04,74.98,76,100,19.37
970,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
971,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
972,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
973,Bluff,NZ,2020-03-02 20:12:27,-46.6,168.33,55.99,90,100,11.99
974,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
975,Port Blair,IN,2020-03-02 20:09:53,11.67,92.75,80.04,70,53,6.96
976,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
977,Qaanaaq,GL,2020-03-02 20:12:33,77.48,-69.36,-20.43,55,28,5.41
978,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
979,Kruisfontein,ZA,2020-03-02 20:13:02,-34.0,24.73,63.64,96,0,0.51
980,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
981,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
982,New Norfolk,AU,2020-03-02 20:12:46,-42.78,147.06,55.4,54,75,8.05
983,Bauchi,NG,2020-03-02 20:15:49,10.5,10.0,79.84,19,0,7.72
984,Sao Miguel Do Araguaia,BR,2020-03-02 20:15:49,-13.28,-50.16,79.03,87,25,2.71
985,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
986,Bethel,US,2020-03-02 20:09:25,41.37,-73.41,59.0,37,1,10.29
987,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
988,Ugoofaaru,MV,2020-03-02 20:14:01,5.67,73.0,81.68,76,20,11.01
989,Avarua,CK,2020-03-02 20:12:32,-21.21,-159.78,82.4,88,0,4.7
990,Carnarvon,AU,2020-03-02 20:13:13,-24.87,113.63,80.6,74,0,10.29
991,Shelburne,CA,2020-03-02 20:13:09,44.08,-80.2,44.01,99,75,8.05
992,Atambua,ID,2020-03-02 20:15:50,-9.11,124.89,76.1,85,100,2.21
993,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
994,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
995,Cabedelo,BR,2020-03-02 20:15:51,-6.98,-34.83,86.0,62,40,11.41
996,Shar,KZ,2020-03-02 20:15:52,49.59,81.05,26.15,79,100,11.92
997,Tasiilaq,GL,2020-03-02 20:13:12,65.61,-37.64,30.2,74,97,20.8
998,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
999,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1000,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
1001,Ponta Do Sol,PT,2020-03-02 20:15:11,32.67,-17.1,66.2,77,75,5.82
1002,Mishan,CN,2020-03-02 20:15:53,45.55,131.88,9.48,93,95,3.94
1003,Fairbanks,US,2020-03-02 20:10:20,64.84,-147.72,-0.99,76,75,5.82
1004,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
1005,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1006,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1007,Wloszczowa,PL,2020-03-02 20:15:54,50.85,19.97,39.0,79,33,5.75
1008,Vestmannaeyjar,IS,2020-03-02 20:15:54,63.44,-20.27,39.56,65,82,44.16
1009,Upernavik,GL,2020-03-02 20:12:30,72.79,-56.15,-25.78,84,0,7.52
1010,Mayor Pablo Lagerenza,PY,2020-03-02 20:15:54,-19.93,-60.77,96.48,20,0,11.43
1011,Saskylakh,RU,2020-03-02 20:12:28,71.92,114.08,13.35,84,100,13.33
1012,Batticaloa,LK,2020-03-02 20:15:55,7.71,81.69,70.36,92,9,2.59
1013,Torbay,CA,2020-03-02 20:13:17,47.67,-52.73,27.0,86,75,26.4
1014,Airai,TL,2020-03-02 20:13:17,-8.93,125.41,68.07,88,100,4.18
1015,Ust-Kut,RU,2020-03-02 20:15:55,56.79,105.77,-3.42,98,0,3.15
1016,Krasnaya Yaruga,RU,2020-03-02 20:15:55,50.8,35.66,42.8,70,100,11.18
1017,Khatanga,RU,2020-03-02 20:13:07,71.97,102.5,12.69,84,100,8.63
1018,Saint George,US,2020-03-02 20:10:32,37.1,-113.58,55.0,34,1,6.93
1019,Opuwo,NA,2020-03-02 20:15:25,-18.06,13.84,67.71,34,33,6.89
1020,Kindu,CD,2020-03-02 20:15:56,-2.95,25.95,69.53,95,66,1.43
1021,Labuhan,ID,2020-03-02 20:14:25,-6.88,112.21,74.23,94,100,5.64
1022,Bubaque,GW,2020-03-02 20:13:59,11.28,-15.83,81.1,75,0,11.48
1023,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
1024,Vao,NC,2020-03-02 20:14:02,-22.67,167.48,79.11,74,100,8.77
1025,Namibe,AO,2020-03-02 20:15:57,-15.2,12.15,75.9,80,0,20.58
1026,Provideniya,RU,2020-03-02 20:15:32,64.38,-173.3,-0.4,70,100,3.69
1027,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1028,Manuk Mangkaw,PH,2020-03-02 20:15:58,4.8,119.85,80.55,83,54,12.64
1029,Baiyin,CN,2020-03-02 20:15:58,36.56,104.21,33.01,33,100,2.24
1030,Inirida,CO,2020-03-02 20:15:58,3.87,-67.92,92.05,54,45,0.69
1031,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1032,Barrow,US,2020-03-02 20:13:32,71.29,-156.79,-36.4,95,40,6.93
1033,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1034,Hithadhoo,MV,2020-03-02 20:13:05,-0.6,73.08,83.41,71,85,7.0
1035,Hoshcha,UA,2020-03-02 20:15:59,50.6,26.67,43.74,82,99,14.47
1036,Kargalinskaya,RU,2020-03-02 20:15:59,43.74,46.48,39.43,88,100,10.2
1037,Tura,IN,2020-03-02 20:16:00,25.52,90.22,66.47,64,0,2.59
1038,Mahebourg,MU,2020-03-02 20:13:34,-20.41,57.7,80.6,94,75,10.29
1039,Ponta Do Sol,PT,2020-03-02 20:15:11,32.67,-17.1,66.2,77,75,5.82
1040,Hami,CN,2020-03-02 20:16:00,42.8,93.45,34.02,38,0,3.87
1041,Padang,ID,2020-03-02 20:16:00,-0.95,100.35,68.88,94,99,4.36
1042,Edd,ER,2020-03-02 20:16:01,13.93,41.69,74.97,79,0,4.43
1043,Pevek,RU,2020-03-02 20:12:27,69.7,170.31,-7.89,98,100,9.37
1044,Jamestown,US,2020-03-02 20:12:51,42.1,-79.24,48.2,93,90,13.87
1045,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
1046,Port Lincoln,AU,2020-03-02 20:09:04,-34.73,135.87,59.63,75,97,16.55
1047,San Cristobal,VE,2020-03-02 20:12:29,7.77,-72.22,91.4,46,40,11.41
1048,Asau,RO,2020-03-02 20:12:24,46.43,26.4,51.8,57,79,12.75
1049,Boende,CD,2020-03-02 20:16:02,-0.22,20.87,73.38,85,2,1.72
1050,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1051,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
1052,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
1053,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
1054,Hobyo,SO,2020-03-02 20:15:10,5.35,48.53,75.58,81,15,11.74
1055,Nanortalik,GL,2020-03-02 20:13:05,60.14,-45.24,15.48,61,0,32.01
1056,Ribeira Grande,PT,2020-03-02 20:14:38,38.52,-28.7,62.6,93,20,18.34
1057,Shenjiamen,CN,2020-03-02 20:16:04,29.96,122.3,48.61,66,100,5.17
1058,Torbay,CA,2020-03-02 20:13:17,47.67,-52.73,27.0,86,75,26.4
1059,Aykhal,RU,2020-03-02 20:16:05,66.0,111.5,10.4,72,100,11.18
1060,Kasungu,MW,2020-03-02 20:16:05,-13.03,33.48,64.35,96,100,4.25
1061,Port Elizabeth,ZA,2020-03-02 20:12:40,-33.92,25.57,68.0,94,75,3.36
1062,Kalemie,CD,2020-03-02 20:16:05,-5.95,29.19,66.0,97,70,1.79
1063,Navahrudak,BY,2020-03-02 20:16:06,53.6,25.83,40.44,94,100,9.71
1064,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
1065,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
1066,Aneho,TG,2020-03-02 20:16:06,6.23,1.6,86.0,79,40,9.17
1067,Jamestown,US,2020-03-02 20:12:51,42.1,-79.24,48.2,93,90,13.87
1068,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1069,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1070,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1071,Beohari,IN,2020-03-02 20:16:07,24.05,81.38,66.92,63,4,3.58
1072,Namibe,AO,2020-03-02 20:15:57,-15.2,12.15,75.9,80,0,20.58
1073,Bluff,NZ,2020-03-02 20:12:27,-46.6,168.33,55.99,90,100,11.99
1074,Bokoro,TD,2020-03-02 20:16:08,12.38,17.06,84.9,12,0,10.87
1075,Port Elizabeth,ZA,2020-03-02 20:12:40,-33.92,25.57,68.0,94,75,3.36
1076,Hilo,US,2020-03-02 20:12:47,19.73,-155.09,77.0,65,1,3.36
1077,Vilhena,BR,2020-03-02 20:16:08,-12.74,-60.15,78.8,83,40,6.93
1078,Mongoumba,CF,2020-03-02 20:16:08,3.64,18.59,76.05,71,84,1.9
1079,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
1080,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1081,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1082,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
1083,Hithadhoo,MV,2020-03-02 20:13:05,-0.6,73.08,83.41,71,85,7.0
1084,At-Bashi,KG,2020-03-02 20:16:10,41.17,75.81,10.13,71,0,6.51
1085,Gigmoto,PH,2020-03-02 20:16:10,13.78,124.39,79.09,80,98,14.45
1086,Victoria,HK,2020-03-02 20:10:27,22.29,114.16,68.0,77,40,16.11
1087,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
1088,Hamilton,US,2020-03-02 20:12:45,39.18,-84.53,52.0,87,90,4.7
1089,Saskylakh,RU,2020-03-02 20:12:28,71.92,114.08,13.35,84,100,13.33
1090,Fairbanks,US,2020-03-02 20:10:20,64.84,-147.72,-0.99,76,75,5.82
1091,Onda,ES,2020-03-02 20:16:11,39.97,-0.25,55.99,34,0,10.29
1092,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
1093,Touros,BR,2020-03-02 20:15:19,-5.2,-35.46,87.8,62,20,13.87
1094,Ayan,RU,2020-03-02 20:16:12,56.45,138.17,0.37,74,0,6.73
1095,Thompson,CA,2020-03-02 20:07:32,55.74,-97.86,15.8,66,75,4.7
1096,Batagay-Alyta,RU,2020-03-02 20:16:12,67.8,130.41,-7.92,50,0,6.71
1097,Camacha,PT,2020-03-02 20:16:13,33.08,-16.33,66.2,82,20,8.05
1098,Faanui,PF,2020-03-02 20:13:07,-16.48,-151.75,83.35,72,72,10.69
1099,Yako,BF,2020-03-02 20:16:13,12.97,-2.27,81.79,10,8,8.23
1100,Sakyla,FI,2020-03-02 20:16:13,61.03,22.33,37.99,93,90,6.93
1101,East London,ZA,2020-03-02 20:13:27,-33.02,27.91,72.52,82,18,2.62
1102,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
1103,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1104,Lagoa,PT,2020-03-02 20:12:44,39.05,-27.98,62.96,84,100,24.36
1105,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
1106,Tuktoyaktuk,CA,2020-03-02 20:12:51,69.45,-133.04,-40.0,65,5,4.7
1107,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
1108,Yerbogachen,RU,2020-03-02 20:12:56,61.28,108.01,-0.51,98,63,5.99
1109,Alugan,PH,2020-03-02 20:16:15,12.22,125.48,77.77,83,83,11.18
1110,Luxor,EG,2020-03-02 20:16:15,25.7,32.64,66.2,42,0,6.31
1111,Dombarovskiy,RU,2020-03-02 20:16:15,50.76,59.54,14.5,86,0,4.18
1112,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1113,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
1114,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
1115,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
1116,Agadez,NE,2020-03-02 20:16:16,19.75,10.25,72.01,14,0,5.03
1117,Ambilobe,MG,2020-03-02 20:16:17,-13.2,49.05,75.13,92,89,5.73
1118,Lebu,CL,2020-03-02 20:12:39,-37.62,-73.65,73.4,40,0,6.73
1119,Bambous Virieux,MU,2020-03-02 20:13:27,-20.34,57.76,80.6,94,75,10.29
1120,Fairbanks,US,2020-03-02 20:10:20,64.84,-147.72,-0.99,76,75,5.82
1121,Kodiak,US,2020-03-02 20:12:48,57.79,-152.41,28.4,42,1,14.99
1122,Mahebourg,MU,2020-03-02 20:13:34,-20.41,57.7,80.6,94,75,10.29
1123,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
1124,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1125,Tyrma,RU,2020-03-02 20:12:04,50.08,132.17,12.61,95,100,1.86
1126,Kavieng,PG,2020-03-02 20:13:51,-2.57,150.8,85.21,73,100,7.36
1127,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1128,Leh,IN,2020-03-02 20:16:19,34.17,77.58,-0.69,67,3,3.56
1129,Acarau,BR,2020-03-02 20:14:20,-2.89,-40.12,78.21,85,100,4.05
1130,Portland,US,2020-03-02 20:09:07,45.52,-122.68,46.99,70,90,12.75
1131,Morro Bay,US,2020-03-02 20:16:20,35.37,-120.85,66.0,27,1,11.41
1132,Komsomolskiy,UZ,2020-03-02 20:16:20,40.43,71.72,51.8,62,84,6.93
1133,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
1134,Chambery,FR,2020-03-02 20:16:20,45.57,5.93,44.6,93,75,4.7
1135,Salalah,OM,2020-03-02 20:13:28,17.02,54.09,75.2,69,0,3.36
1136,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1137,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
1138,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
1139,Kodiak,US,2020-03-02 20:12:48,57.79,-152.41,28.4,42,1,14.99
1140,Hasaki,JP,2020-03-02 20:12:52,35.73,140.83,39.2,100,75,1.12
1141,Dingle,PH,2020-03-02 20:12:53,11.0,122.67,71.35,91,85,10.16
1142,Okha,RU,2020-03-02 20:16:22,53.57,142.95,-1.35,98,75,4.07
1143,Crotone,IT,2020-03-02 20:16:22,39.09,17.12,57.2,87,20,16.11
1144,Oskarshamn,SE,2020-03-02 20:16:22,57.26,16.45,39.99,100,90,3.36
1145,Alta Floresta,BR,2020-03-02 20:16:22,-9.88,-56.09,87.8,66,40,3.36
1146,Ribeira Grande,PT,2020-03-02 20:14:38,38.52,-28.7,62.6,93,20,18.34
1147,San Cristobal,VE,2020-03-02 20:12:29,7.77,-72.22,91.4,46,40,11.41
1148,Kavieng,PG,2020-03-02 20:13:51,-2.57,150.8,85.21,73,100,7.36
1149,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
1150,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1151,Nome,US,2020-03-02 20:10:19,64.5,-165.41,-11.99,83,75,1.03
1152,Leningradskiy,RU,2020-03-02 20:15:38,69.38,178.42,-1.97,85,98,31.07
1153,Bonavista,CA,2020-03-02 20:16:24,48.65,-53.11,24.4,83,100,21.77
1154,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1155,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1156,Lasa,IT,2020-03-02 20:13:16,46.62,10.7,35.01,96,90,3.53
1157,Santa Isabel,BR,2020-03-02 20:16:25,-23.32,-46.22,73.4,94,75,5.82
1158,Jamestown,US,2020-03-02 20:12:51,42.1,-79.24,48.2,93,90,13.87
1159,Bengkulu,ID,2020-03-02 20:13:48,-3.8,102.27,74.75,90,100,3.76
1160,Obo,CF,2020-03-02 20:16:25,5.4,26.49,73.58,21,18,1.54
1161,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
1162,Severo-Kurilsk,RU,2020-03-02 20:13:23,50.68,156.12,19.83,94,70,2.42
1163,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1164,Emba,KZ,2020-03-02 20:16:26,48.83,58.14,15.91,78,3,3.76
1165,Severo-Kurilsk,RU,2020-03-02 20:13:23,50.68,156.12,19.83,94,70,2.42
1166,Bakchar,RU,2020-03-02 20:16:26,57.02,82.07,28.17,92,100,9.28
1167,Sakakah,SA,2020-03-02 20:15:07,29.97,40.21,57.2,41,0,6.93
1168,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1169,Bluff,NZ,2020-03-02 20:12:27,-46.6,168.33,55.99,90,100,11.99
1170,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
1171,Pochutla,MX,2020-03-02 20:16:28,15.74,-96.47,93.2,49,5,12.75
1172,Bredasdorp,ZA,2020-03-02 20:13:34,-34.53,20.04,70.0,82,40,3.36
1173,Tibagi,BR,2020-03-02 20:13:04,-24.51,-50.41,66.85,89,98,5.64
1174,Flinders,AU,2020-03-02 20:14:21,-34.58,150.86,66.99,100,90,5.82
1175,Fare,PF,2020-03-02 20:15:14,-16.7,-151.02,83.66,73,53,12.91
1176,Barrow,US,2020-03-02 20:13:32,71.29,-156.79,-36.4,95,40,6.93
1177,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1178,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
1179,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
1180,Qaanaaq,GL,2020-03-02 20:12:33,77.48,-69.36,-20.43,55,28,5.41
1181,Harper,LR,2020-03-02 20:16:30,4.38,-7.72,78.22,92,100,2.59
1182,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1183,Sisimiut,GL,2020-03-02 20:14:29,66.94,-53.67,-18.33,82,0,5.01
1184,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1185,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1186,Hay River,CA,2020-03-02 20:16:31,60.82,-115.8,-0.4,70,75,4.7
1187,Khatanga,RU,2020-03-02 20:13:07,71.97,102.5,12.69,84,100,8.63
1188,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1189,Pitimbu,BR,2020-03-02 20:13:44,-7.47,-34.81,86.0,62,40,11.41
1190,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1191,Longyearbyen,SJ,2020-03-02 20:13:45,78.22,15.64,-2.2,64,75,9.17
1192,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1193,Narsaq,GL,2020-03-02 20:13:13,60.92,-46.05,5.0,42,20,4.7
1194,Iqaluit,CA,2020-03-02 20:13:49,63.75,-68.51,-9.0,69,75,12.19
1195,Meulaboh,ID,2020-03-02 20:16:32,4.14,96.13,82.36,80,100,7.61
1196,San Cristobal,VE,2020-03-02 20:12:29,7.77,-72.22,91.4,46,40,11.41
1197,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1198,Tashtagol,RU,2020-03-02 20:16:33,52.77,87.89,23.74,91,100,3.24
1199,Bredasdorp,ZA,2020-03-02 20:13:34,-34.53,20.04,70.0,82,40,3.36
1200,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1201,Lovington,US,2020-03-02 20:16:33,32.94,-103.35,68.0,20,5,18.34
1202,San Cristobal,VE,2020-03-02 20:12:29,7.77,-72.22,91.4,46,40,11.41
1203,Haines Junction,CA,2020-03-02 20:12:50,60.75,-137.51,22.93,86,10,25.95
1204,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
1205,Broome,US,2020-03-02 20:16:35,42.25,-75.83,57.99,40,20,17.22
1206,Norman Wells,CA,2020-03-02 20:12:35,65.28,-126.83,-11.2,76,90,8.05
1207,Bluff,NZ,2020-03-02 20:12:27,-46.6,168.33,55.99,90,100,11.99
1208,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1209,Port-Cartier,CA,2020-03-02 20:14:50,50.03,-66.87,25.0,79,90,12.75
1210,Upernavik,GL,2020-03-02 20:12:30,72.79,-56.15,-25.78,84,0,7.52
1211,Norden,DE,2020-03-02 20:16:36,53.6,7.2,44.01,93,75,1.12
1212,Bambous Virieux,MU,2020-03-02 20:13:27,-20.34,57.76,80.6,94,75,10.29
1213,Leh,IN,2020-03-02 20:16:19,34.17,77.58,-0.69,67,3,3.56
